Decimel Year,Year,Month,Day,Hour,Minute,CO (ppb),CO2 (ppm),COS (ppt)
2019.120934,2019,2,14,3,23,157.1,436.8,488.1
2019.120991,2019,2,14,3,53,161.6,437.0,488.4
2019.121049,2019,2,14,4,23,167.0,437.4,488.1
2019.121106,2019,2,14,4,53,197.8,439.4,487.0
2019.121163,2019,2,14,5,23,180.3,439.2,486.6
2019.12122,2019,2,14,5,53,200.8,441.9,487.7
2019.121277,2019,2,14,6,23,198.2,441.3,488.2
2019.121334,2019,2,14,6,53,205.3,441.0,489.0
2019.121391,2019,2,14,7,23,229.8,444.4,488.6
2019.121448,2019,2,14,7,53,291.2,446.8,489.2
2019.121505,2019,2,14,8,23,223.1,443.4,489.7
2019.121562,2019,2,14,8,53,220.4,441.3,492.3
2019.121619,2019,2,14,9,23,198.2,439.0,498.0
2019.121676,2019,2,14,9,53,194.8,438.0,498.2
2019.121733,2019,2,14,10,23,192.2,437.0,497.0
2019.121791,2019,2,14,10,53,174.1,435.5,497.2
2019.121848,2019,2,14,11,23,172.6,434.7,497.1
2019.121905,2019,2,14,11,53,182.8,435.2,496.0
2019.121962,2019,2,14,12,23,178.1,435.4,492.9
2019.122019,2019,2,14,12,53,187.9,437.0,492.2
2019.122076,2019,2,14,13,23,185.2,436.0,490.0
2019.122133,2019,2,14,13,53,182.2,436.3,488.1
2019.12219,2019,2,14,14,23,225.1,438.0,488.5
2019.122247,2019,2,14,14,53,200.3,438.0,487.4
2019.122304,2019,2,14,15,23,204.4,439.1,484.5
2019.122361,2019,2,14,15,53,227.7,443.8,482.8
2019.122418,2019,2,14,16,23,223.6,440.7,483.4
2019.122476,2019,2,14,16,53,242.7,444.9,483.3
2019.122533,2019,2,14,17,23,253.8,450.2,482.6
2019.12259,2019,2,14,17,53,364.2,460.7,483.5
2019.122647,2019,2,14,18,23,359.7,462.0,481.9
2019.122704,2019,2,14,18,53,322.1,463.5,480.5
2019.122761,2019,2,14,19,23,311.2,460.9,480.8
2019.122818,2019,2,14,19,53,236.7,449.2,478.9
2019.122875,2019,2,14,20,23,222.2,446.6,479.2
2019.122932,2019,2,14,20,53,197.2,442.3,478.3
2019.122989,2019,2,14,21,23,195.7,442.0,478.6
2019.123046,2019,2,14,21,53,207.0,444.0,478.2
2019.123103,2019,2,14,22,23,199.4,445.9,480.3
2019.12316,2019,2,14,22,53,219.5,448.9,483.3
2019.123218,2019,2,14,23,23,210.9,446.3,485.5
2019.123275,2019,2,14,23,53,213.1,448.3,486.8
2019.123332,2019,2,15,0,23,218.1,450.0,487.9
2019.123389,2019,2,15,0,53,208.7,446.3,490.1
2019.123446,2019,2,15,1,23,211.3,445.1,493.2
2019.123503,2019,2,15,1,53,206.2,443.6,493.9
2019.12356,2019,2,15,2,23,204.5,443.2,489.8
2019.123617,2019,2,15,2,53,189.3,440.2,491.9
2019.123674,2019,2,15,3,23,183.8,439.0,490.3
2019.123731,2019,2,15,3,53,184.9,439.4,487.8
2019.123788,2019,2,15,4,23,189.6,440.8,484.6
2019.123845,2019,2,15,4,53,196.7,441.1,485.8
2019.123902,2019,2,15,5,23,220.8,442.2,483.5
2019.12396,2019,2,15,5,53,205.8,438.1,484.9
2019.124017,2019,2,15,6,23,188.4,436.3,484.1
2019.124074,2019,2,15,6,53,191.5,436.1,483.7
2019.124131,2019,2,15,7,23,228.8,441.1,484.3
2019.124188,2019,2,15,7,53,237.0,440.7,484.4
2019.124245,2019,2,15,8,23,221.7,436.8,483.8
2019.124302,2019,2,15,8,53,198.4,435.8,484.4
2019.124359,2019,2,15,9,23,183.4,435.3,485.5
2019.124416,2019,2,15,9,53,194.5,434.2,485.8
2019.124473,2019,2,15,10,23,178.1,434.5,485.4
2019.12453,2019,2,15,10,53,179.6,434.3,485.8
2019.124587,2019,2,15,11,23,179.8,434.6,485.9
2019.124645,2019,2,15,11,53,182.7,434.5,485.6
2019.124702,2019,2,15,12,23,186.9,435.1,485.9
2019.124759,2019,2,15,12,53,188.0,435.4,485.8
2019.124816,2019,2,15,13,23,180.3,434.9,485.9
2019.124873,2019,2,15,13,53,186.7,435.1,485.2
2019.12493,2019,2,15,14,23,185.7,434.7,485.7
2019.124987,2019,2,15,14,53,199.5,436.3,486.4
2019.125044,2019,2,15,15,23,219.7,438.3,485.1
2019.125101,2019,2,15,15,53,198.1,437.4,485.9
2019.125158,2019,2,15,16,23,215.4,441.8,487.2
2019.125215,2019,2,15,16,53,246.1,443.1,486.3
2019.125272,2019,2,15,17,23,247.7,441.3,487.0
2019.125329,2019,2,15,17,53,242.3,444.6,485.3
2019.125387,2019,2,15,18,23,251.0,448.4,486.4
2019.125444,2019,2,15,18,53,304.8,454.5,486.0
2019.125501,2019,2,15,19,23,323.4,459.2,484.4
2019.125558,2019,2,15,19,53,277.2,452.8,485.4
2019.125615,2019,2,15,20,23,253.6,449.6,485.6
2019.125672,2019,2,15,20,53,235.4,446.0,486.2
2019.125729,2019,2,15,21,23,225.1,444.8,484.9
2019.125786,2019,2,15,21,53,245.6,448.9,484.2
2019.125843,2019,2,15,22,23,235.4,448.0,483.2
2019.1259,2019,2,15,22,53,245.7,450.2,483.6
2019.125957,2019,2,15,23,23,260.5,450.5,483.2
2019.126014,2019,2,15,23,53,245.3,451.3,482.8
2019.126071,2019,2,16,0,23,251.0,451.9,482.4
2019.126129,2019,2,16,0,53,250.3,448.4,481.3
2019.126186,2019,2,16,1,23,244.1,448.2,481.9
2019.126243,2019,2,16,1,53,256.0,451.7,481.0
2019.1263,2019,2,16,2,23,256.4,453.1,481.7
2019.126357,2019,2,16,2,53,274.2,455.7,481.0
2019.126414,2019,2,16,3,23,261.3,458.6,481.4
2019.126471,2019,2,16,3,53,274.1,457.4,480.9
2019.126528,2019,2,16,4,23,285.7,457.2,480.9
2019.126585,2019,2,16,4,53,275.7,456.9,480.3
2019.126642,2019,2,16,5,23,306.2,463.4,479.3
2019.126699,2019,2,16,5,53,322.2,466.5,480.5
2019.126756,2019,2,16,6,23,339.4,470.2,481.0
2019.126813,2019,2,16,6,53,339.0,471.1,481.1
2019.126871,2019,2,16,7,23,360.3,469.7,481.1
2019.126928,2019,2,16,7,53,390.6,475.9,480.1
2019.126985,2019,2,16,8,23,427.2,481.7,478.2
2019.127042,2019,2,16,8,53,423.2,482.3,482.2
2019.127099,2019,2,16,9,23,438.1,483.0,481.8
2019.127156,2019,2,16,9,53,458.4,483.4,482.2
2019.127213,2019,2,16,10,23,415.4,476.8,484.7
2019.12727,2019,2,16,10,53,339.4,466.1,486.6
2019.127327,2019,2,16,11,23,310.9,459.3,488.8
2019.127384,2019,2,16,11,53,145.8,429.2,494.3
2019.127441,2019,2,16,12,23,148.0,430.0,494.1
2019.127498,2019,2,16,12,53,149.4,428.9,495.8
2019.127555,2019,2,16,13,23,169.8,430.0,495.3
2019.127613,2019,2,16,13,53,162.6,430.5,496.2
2019.12767,2019,2,16,14,23,149.3,428.9,495.9
2019.127727,2019,2,16,14,53,153.5,429.5,496.2
2019.127784,2019,2,16,15,23,153.0,428.2,496.4
2019.127841,2019,2,16,15,53,145.1,428.7,495.9
2019.127898,2019,2,16,16,23,144.9,428.3,496.1
2019.127955,2019,2,16,16,53,158.4,430.4,497.1
2019.128012,2019,2,16,17,23,148.6,428.8,497.1
2019.128069,2019,2,16,17,53,167.1,431.5,495.2
2019.128126,2019,2,16,18,23,175.0,434.2,494.4
2019.128183,2019,2,16,18,53,179.7,434.4,495.3
2019.128241,2019,2,16,19,23,175.1,432.9,495.2
2019.128298,2019,2,16,19,53,156.9,430.5,495.0
2019.128355,2019,2,16,20,23,160.0,431.0,495.3
2019.128412,2019,2,16,20,53,175.8,433.7,494.1
2019.128469,2019,2,16,21,23,172.8,433.6,493.8
2019.128526,2019,2,16,21,53,167.8,433.3,492.9
2019.128583,2019,2,16,22,23,172.6,433.3,494.8
2019.12864,2019,2,16,22,53,173.4,433.5,493.2
2019.128697,2019,2,16,23,23,179.0,433.2,496.6
2019.128754,2019,2,16,23,53,174.3,433.0,495.0
2019.128811,2019,2,17,0,23,194.4,434.8,497.8
2019.128868,2019,2,17,0,53,305.8,442.8,517.9
2019.128926,2019,2,17,1,23,271.0,440.1,505.7
2019.128983,2019,2,17,1,53,170.2,432.8,493.0
2019.12904,2019,2,17,2,23,266.1,440.7,499.2
2019.129097,2019,2,17,2,53,341.7,441.8,502.1
2019.129154,2019,2,17,3,23,184.9,437.9,495.4
2019.129211,2019,2,17,3,53,236.6,435.9,506.6
2019.129268,2019,2,17,4,23,221.6,436.9,501.2
2019.129325,2019,2,17,4,53,179.2,437.4,492.4
2019.129382,2019,2,17,5,23,178.3,439.8,493.5
2019.129439,2019,2,17,5,53,186.0,441.7,492.8
2019.129496,2019,2,17,6,23,194.1,442.5,495.4
2019.129553,2019,2,17,6,53,182.6,437.3,495.1
2019.12961,2019,2,17,7,23,202.8,439.4,496.6
2019.129667,2019,2,17,7,53,221.7,439.2,502.8
2019.129725,2019,2,17,8,23,207.3,436.6,501.6
2019.129782,2019,2,17,8,53,196.5,437.7,497.2
2019.129839,2019,2,17,9,23,198.1,437.9,494.6
2019.129896,2019,2,17,9,53,181.8,435.4,495.0
2019.129953,2019,2,17,10,23,174.1,434.4,496.0
2019.13001,2019,2,17,10,53,177.3,434.6,494.8
2019.130067,2019,2,17,11,23,167.4,433.5,496.4
2019.130124,2019,2,17,11,53,170.9,433.2,497.2
2019.130181,2019,2,17,12,23,175.2,433.6,496.8
2019.130238,2019,2,17,12,53,168.1,433.3,497.7
2019.130295,2019,2,17,13,23,164.9,433.4,497.1
2019.130352,2019,2,17,13,53,162.7,432.9,497.0
2019.13041,2019,2,17,14,23,171.8,433.8,497.0
2019.130467,2019,2,17,14,53,168.7,434.6,497.8
2019.130524,2019,2,17,15,23,178.6,435.1,496.9
2019.130581,2019,2,17,15,53,184.9,435.9,497.8
2019.130638,2019,2,17,16,23,185.2,437.3,497.6
2019.130695,2019,2,17,16,53,185.6,438.4,496.8
2019.130752,2019,2,17,17,23,180.9,440.3,497.5
2019.130809,2019,2,17,17,53,179.6,438.9,499.5
2019.130866,2019,2,17,18,23,184.6,438.5,502.2
2019.130923,2019,2,17,18,53,193.6,441.1,503.0
2019.13098,2019,2,17,19,23,204.2,444.2,502.7
2019.131037,2019,2,17,19,53,206.2,445.9,503.8
2019.131094,2019,2,17,20,23,209.7,448.6,502.7
2019.131152,2019,2,17,20,53,215.3,447.9,503.8
2019.131209,2019,2,17,21,23,211.1,446.9,504.2
2019.131266,2019,2,17,21,53,212.9,446.3,504.3
2019.131323,2019,2,17,22,23,214.4,446.2,507.0
2019.13138,2019,2,17,22,53,223.3,448.7,508.7
2019.131437,2019,2,17,23,23,200.0,442.1,504.6
2019.131494,2019,2,17,23,53,188.3,441.4,498.8
2019.131551,2019,2,18,0,23,195.4,442.3,498.0
2019.131608,2019,2,18,0,53,220.0,446.8,499.4
2019.131665,2019,2,18,1,23,227.2,447.4,499.4
2019.131722,2019,2,18,1,53,209.4,447.1,496.7
2019.131779,2019,2,18,2,23,202.7,444.2,497.3
2019.131836,2019,2,18,2,53,202.1,444.1,495.3
2019.131894,2019,2,18,3,23,178.2,440.6,496.2
2019.131951,2019,2,18,3,53,175.7,438.2,496.2
2019.132008,2019,2,18,4,23,207.0,444.2,494.5
2019.132065,2019,2,18,4,53,256.8,447.7,494.7
2019.132122,2019,2,18,5,23,255.0,449.0,493.9
2019.132179,2019,2,18,5,53,213.4,442.9,494.4
2019.132236,2019,2,18,6,23,295.6,448.2,493.4
2019.132293,2019,2,18,6,53,368.8,461.6,491.4
2019.13235,2019,2,18,7,23,321.8,457.1,490.1
2019.132407,2019,2,18,7,53,374.0,462.3,489.7
2019.132464,2019,2,18,8,23,324.0,459.4,489.5
2019.132521,2019,2,18,8,53,293.9,453.5,489.2
2019.132579,2019,2,18,9,23,310.2,456.6,488.7
2019.132636,2019,2,18,9,53,300.6,454.3,489.8
2019.132693,2019,2,18,10,23,209.5,439.8,489.3
2019.13275,2019,2,18,10,53,202.8,437.3,489.6
2019.132807,2019,2,18,11,23,207.3,437.3,488.0
2019.132864,2019,2,18,11,53,183.0,433.2,489.3
2019.132921,2019,2,18,12,23,178.6,432.0,489.9
2019.132978,2019,2,18,12,53,177.4,431.9,488.3
2019.133035,2019,2,18,13,23,182.7,433.4,486.1
2019.133092,2019,2,18,13,53,179.9,432.5,486.4
2019.133149,2019,2,18,14,23,195.2,434.5,487.2
2019.133206,2019,2,18,14,53,208.2,436.7,487.1
2019.133263,2019,2,18,15,23,216.0,438.7,486.9
2019.133321,2019,2,18,15,53,231.2,441.8,486.3
2019.133378,2019,2,18,16,23,235.5,442.7,484.7
2019.133435,2019,2,18,16,53,235.7,447.2,482.9
2019.133492,2019,2,18,17,23,246.1,448.8,481.2
2019.133549,2019,2,18,17,53,263.4,453.7,480.4
2019.133606,2019,2,18,18,23,264.9,454.5,478.9
2019.133663,2019,2,18,18,53,248.0,451.3,478.4
2019.13372,2019,2,18,19,23,310.2,461.2,477.1
2019.133777,2019,2,18,19,53,312.7,461.1,475.6
2019.133834,2019,2,18,20,23,295.4,458.4,475.2
2019.133891,2019,2,18,20,53,263.9,453.1,476.4
2019.133948,2019,2,18,21,23,293.5,451.9,476.6
2019.134006,2019,2,18,21,53,387.2,467.4,477.3
2019.134063,2019,2,18,22,23,378.6,466.9,475.9
2019.13412,2019,2,18,22,53,402.7,472.0,474.8
2019.134177,2019,2,18,23,23,448.0,477.4,474.4
2019.134234,2019,2,18,23,53,521.6,481.7,474.6
2019.134291,2019,2,19,0,23,449.9,484.2,473.2
2019.134348,2019,2,19,0,53,395.3,479.4,473.7
2019.134405,2019,2,19,1,23,451.1,483.6,471.7
2019.134462,2019,2,19,1,53,509.2,511.7,468.9
2019.134519,2019,2,19,2,23,444.5,502.3,470.3
2019.134576,2019,2,19,2,53,547.6,523.8,468.8
2019.134633,2019,2,19,3,23,719.3,551.1,465.6
2019.13469,2019,2,19,3,53,752.0,564.3,464.4
2019.134748,2019,2,19,4,23,812.0,572.5,463.8
2019.134805,2019,2,19,4,53,919.7,634.0,460.7
2019.134862,2019,2,19,5,23,973.4,597.8,462.6
2019.134919,2019,2,19,5,53,1262.1,581.1,468.9
2019.134976,2019,2,19,6,23,1329.2,608.6,465.5
2019.135033,2019,2,19,6,53,1412.4,629.4,467.9
2019.13509,2019,2,19,7,23,1284.3,603.5,478.8
2019.135147,2019,2,19,7,53,1104.3,587.7,467.1
2019.135204,2019,2,19,8,23,912.5,556.3,469.2
2019.135261,2019,2,19,8,53,800.2,538.1,471.1
2019.135318,2019,2,19,9,23,649.0,516.8,472.1
2019.135375,2019,2,19,9,53,470.1,488.8,471.7
2019.135432,2019,2,19,10,23,351.5,468.2,474.0
2019.13549,2019,2,19,10,53,332.3,458.7,474.5
2019.135547,2019,2,19,11,23,308.3,455.8,476.4
2019.135604,2019,2,19,11,53,252.6,444.8,478.2
2019.135661,2019,2,19,12,23,226.1,439.8,479.5
2019.135718,2019,2,19,12,53,213.1,436.2,482.7
2019.135775,2019,2,19,13,23,208.5,437.4,483.1
2019.135832,2019,2,19,13,53,201.3,435.4,483.4
2019.135889,2019,2,19,14,23,198.7,434.9,485.9
2019.135946,2019,2,19,14,53,200.0,434.1,485.6
2019.136003,2019,2,19,15,23,211.4,437.2,485.9
2019.13606,2019,2,19,15,53,262.6,443.8,486.6
2019.136117,2019,2,19,16,23,277.7,446.0,489.5
2019.136174,2019,2,19,16,53,307.3,450.1,487.0
2019.136232,2019,2,19,17,23,269.0,445.2,482.4
2019.136289,2019,2,19,17,53,276.1,445.6,484.5
2019.136346,2019,2,19,18,23,274.2,446.7,485.3
2019.136403,2019,2,19,18,53,310.8,451.2,487.6
2019.13646,2019,2,19,19,23,289.5,448.0,488.2
2019.136517,2019,2,19,19,53,241.9,443.1,486.2
2019.136574,2019,2,19,20,23,245.1,441.2,489.7
2019.136631,2019,2,19,20,53,248.9,440.2,493.5
2019.136688,2019,2,19,21,23,260.0,440.4,494.9
