,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1
,,,,Sensitivities (nA/ppm),,,,,,,Izero(nA @ 10C),,,,,,,Izero(nA @ 20C),,,,,,,Izero(nA @ 40C),,,,,,,A (nA),,,,,,,1/m (T),,,,,,,SO2,,,,,,,H2S,,,,,,,O3,,,,,,,NO2,,,,,,,CO,,,,,,
Ship Date,Test Date,B.A.D.,Board B.C.,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO
82218,73018,5410ECF75189,091660-0129,35.94,11.08,8.47,345.64,40.75,17.30,4.31,-1.529,11.894,1.321,3.978,1.575,0.440,3.893,4.302,25.901,1.924,6.468,1.491,0.609,11.170,16.440,143.279,11.387,34.906,1.084,0.533,50.558,0.012,4.473,0.389,1.197,1.077,0.246,1.664,6.08,11.50,11.79,11.55,69.06,32.51,11.42,-0.4015,0.4878,1.0000,0.0616,0.0010,0.0015,-0.0975,-3.5293,4.0920,8.2035,1.0000,-0.0002,-0.0028,0.0082,0.9144,-0.6247,-1.1245,-0.1354,1.0000,0.0090,0.2816,1.0000,0.9586,-1.4289,-0.0848,0.9989,1.0000,0.3182,-0.0558,1.0000,0.0089,0.0001,-0.0002,-0.0001,1.0000
91318,90418,5410ECF719D8,091660-0145,40.74,12.16,7.96,311.94,43.49,26.00,4.45,2.125,9.139,1.244,2.573,1.041,0.611,4.166,0.817,16.941,2.429,6.415,1.361,0.570,7.646,14.403,99.341,9.748,31.393,2.513,1.356,40.413,0.418,2.729,0.550,1.047,0.841,0.256,1.397,12.28,11.32,14.27,12.29,45.79,30.71,12.16,-0.2088,0.6818,1.0000,0.0513,-0.0033,-0.0159,-0.0043,-3.5226,4.6729,9.5670,1.0000,-0.0072,-0.0142,0.0222,1.0082,-0.7874,-1.3949,-0.1197,1.0000,0.0499,-0.0895,1.0000,0.0643,-1.5150,-0.0129,0.9766,1.0000,-0.8178,-0.0030,1.0000,0.0077,0.0004,-0.0003,0.0001,1.0000
91318,90418,5410ECF71C77,091660-0148,42.82,10.99,8.54,298.63,49.48,26.52,4.12,0.879,7.719,1.191,2.229,0.313,0.495,3.027,1.194,15.288,1.668,3.570,0.313,0.054,6.114,0.814,92.922,9.429,25.868,1.156,0.576,25.915,0.240,2.601,0.530,0.908,0.143,0.191,1.263,19.19,11.38,14.09,12.23,19.27,38.97,13.24,-0.2427,0.6923,1.0000,0.0448,-0.0010,0.0090,-0.0128,-3.6818,4.8108,9.8110,1.0000,-0.0107,-0.0133,0.0023,1.0045,-0.8077,-1.6865,-0.1157,1.0000,0.0454,-0.1139,1.0000,-0.0808,-1.6562,-0.0045,0.9925,1.0000,-0.7013,-0.0111,1.0000,0.0074,0.0003,0.0000,0.0001,1.0000
91318,90418,5410ECF71DB6,091660-0137,32.97,10.99,8.15,362.35,42.25,23.36,4.19,6.555,8.056,1.479,2.439,-0.021,0.464,2.805,6.967,15.723,2.551,6.100,0.825,0.287,5.794,60.196,92.304,11.479,25.814,1.929,0.995,32.999,1.828,2.316,0.485,1.053,0.038,0.178,0.878,12.92,11.00,13.03,12.90,11.04,27.25,11.17,-0.2953,0.6812,1.0000,0.0446,-0.0010,0.0001,0.0193,-4.3475,4.5158,10.5690,1.0000,-0.0158,-0.0172,0.0001,1.1887,-0.8016,-1.6022,-0.1318,1.0000,0.0325,-0.0830,1.0000,0.3451,-1.6720,-0.0072,1.0385,1.0000,-0.7319,-0.0102,1.0000,0.0079,0.0003,-0.0002,0.0001,1.0000
91318,90418,5410ECF721BA,091660-0184,41.46,10.02,8.39,353.55,40.65,21.91,3.69,1.759,7.871,1.150,2.171,1.209,1.670,3.489,1.702,15.246,2.060,4.130,1.743,1.375,7.427,9.364,90.904,10.087,27.499,1.314,1.784,36.476,0.288,2.733,0.509,1.023,1.466,1.524,1.406,12.02,11.60,13.46,12.48,137.30,251.72,12.46,-0.2420,0.6833,1.0000,0.0495,-0.0032,0.0019,0.0004,-3.6427,4.4683,9.4067,1.0000,-0.0151,-0.0137,0.0366,1.0298,-0.6634,-1.1543,-0.1350,1.0000,0.0077,-0.1033,1.0000,-0.0980,-1.3544,-0.0082,1.0449,1.0000,-0.6740,-0.0022,1.0000,0.0089,0.0003,-0.0001,0.0000,1.0000
91318,90418,5410ECF74665,091660-0160,40.48,11.55,9.12,430.38,54.48,27.65,3.84,1.300,7.304,0.906,1.832,-0.068,0.224,3.283,1.322,14.240,2.237,3.848,-0.008,0.078,7.746,2.810,84.111,9.888,27.266,0.050,1.221,35.566,0.187,2.594,0.480,0.990,0.077,0.042,1.460,12.43,11.72,13.49,12.31,1351.21,12.80,12.73,-0.2506,0.7549,1.0000,0.0445,-0.0009,0.0018,0.0634,-3.6865,5.0618,8.8588,1.0000,-0.0115,-0.0076,0.0398,0.9831,-0.9143,-1.3508,-0.1378,1.0000,0.0312,-0.1367,1.0000,-0.0339,-1.4886,-0.0062,0.9921,1.0000,-0.7043,-0.0072,1.0000,0.0086,0.0002,0.0001,0.0000,1.0000
91318,90418,5410ECF747D4,091660-0157,41.91,14.18,7.77,274.21,52.33,24.93,4.12,2.383,10.363,1.117,2.250,1.999,0.190,3.737,3.716,17.842,1.925,4.694,2.039,0.005,7.714,11.541,112.366,9.895,27.558,1.644,1.030,33.602,1.052,3.149,0.464,0.935,6.659,0.066,1.384,15.82,11.43,13.48,12.29,-21.24,16.55,12.51,-0.2734,0.6936,1.0000,0.0406,-0.0031,0.0023,0.0078,-3.7009,4.6790,8.7034,1.0000,-0.0144,-0.0206,0.0246,1.0173,-0.8125,-1.2382,-0.1111,1.0000,0.0243,-0.0757,1.0000,-0.2939,-1.4200,-0.0129,0.9850,1.0000,-0.7220,-0.0053,1.0000,0.0082,0.0003,0.0000,0.0001,1.0000
91318,90418,5410ECF747E3,091660-0100,41.17,10.97,9.00,394.46,46.05,28.90,5.00,1.429,8.638,1.310,2.817,0.760,0.704,3.914,-0.406,15.136,2.818,6.983,1.503,1.171,6.993,0.301,85.924,10.504,28.500,1.270,1.456,29.033,0.096,2.569,0.487,1.048,0.696,0.548,1.507,14.51,11.72,13.36,12.60,33.09,40.93,13.71,-0.2253,0.7244,1.0000,0.0440,-0.0031,-0.0017,0.0435,-3.5822,4.9019,9.3857,1.0000,-0.0144,-0.0067,0.0361,0.9965,-0.8792,-1.5278,-0.1269,1.0000,0.0490,-0.0198,1.0000,-0.0213,-1.5685,-0.0096,0.9961,1.0000,-0.7760,-0.0128,1.0000,0.0086,0.0003,0.0000,0.0001,1.0000
91318,90418,5410ECF74E1A,091660-0082,40.45,11.80,8.71,348.23,49.27,23.88,4.64,1.105,8.828,0.959,2.230,0.428,0.040,4.316,0.608,15.598,2.665,5.514,0.842,0.214,7.695,2.858,92.346,11.139,25.942,0.678,1.052,36.306,0.241,2.549,0.549,0.876,0.222,0.040,1.378,13.35,11.48,13.58,12.20,20.28,14.52,12.35,-0.1989,0.7627,1.0000,0.0302,-0.0028,-0.0007,-0.0204,-3.7215,5.0175,12.1239,1.0000,-0.0120,-0.0203,0.0348,0.9906,-0.8114,-2.1088,-0.1238,1.0000,0.0290,-0.0263,1.0000,-0.3203,-2.0376,-0.0176,0.9912,1.0000,-0.7182,-0.0081,1.0000,0.0072,0.0003,0.0000,0.0002,1.0000
91318,90418,5410ECF75194,091660-0062,38.66,11.68,8.01,417.63,48.92,27.56,3.42,2.020,9.207,1.406,3.314,0.551,0.335,4.686,1.728,14.888,2.241,6.895,0.404,0.528,7.957,5.232,83.069,10.373,28.552,1.748,1.567,42.241,0.805,2.417,0.525,1.108,0.126,0.054,1.422,17.91,11.62,13.89,12.83,36.44,12.03,12.14,-0.1964,0.7633,1.0000,0.0368,-0.0009,0.0001,-0.0856,-3.6065,5.0647,10.6763,1.0000,-0.0152,-0.0419,0.0644,0.9611,-0.8107,-1.7304,-0.1304,1.0000,0.0324,-0.0669,1.0000,0.0493,-1.6812,-0.0180,0.9762,1.0000,-0.7000,-0.0112,1.0000,0.0081,0.0003,0.0000,-0.0003,1.0000
91318,90418,5410ECF7528B,091660-0054,40.86,11.69,8.42,359.96,41.89,26.82,3.54,2.914,9.211,1.357,2.616,0.417,0.385,4.892,3.425,15.256,2.782,6.389,0.646,0.552,7.463,8.415,86.516,11.856,25.488,1.363,1.254,30.521,1.926,2.435,0.550,0.929,0.393,0.228,1.680,22.17,11.42,13.38,12.55,36.35,27.55,13.78,-0.2679,0.7171,1.0000,0.0377,0.0036,0.0011,-0.0606,-3.4785,4.7895,11.1553,1.0000,0.0029,-0.0132,0.0110,0.8785,-0.7742,-1.9315,-0.1552,1.0000,0.0451,0.0290,1.0000,-0.3125,-1.9464,-0.0142,1.0561,1.0000,-0.6388,-0.0308,1.0000,0.0084,0.0003,0.0002,0.0001,1.0000
101618,91818,5410ECF74D2B,091660-0123,40.38,13.29,8.83,271.53,43.40,20.27,3.69,5.137,8.931,1.299,4.010,0.692,0.807,4.103,3.818,13.011,1.776,6.122,0.984,0.988,6.076,24.475,81.982,11.324,30.653,1.915,1.209,35.071,1.139,2.104,0.393,1.191,0.545,0.822,1.028,13.85,11.41,12.64,13.05,34.54,131.24,11.70,-0.3462,0.8165,1.0000,0.0555,-0.0048,-0.0044,0.0595,-3.5195,5.1656,9.2301,1.0000,-0.0026,0.0016,-0.1016,1.0028,-0.9030,-1.3148,-0.1216,1.0000,0.0118,-0.1296,1.0000,-0.3870,-1.4043,-0.0082,1.0442,1.0000,-1.0686,-0.0093,1.0000,0.0086,0.0004,-0.0002,-0.0001,1.0000
101018,92418,5410ECF71857,091660-0246,43.95,11.32,12.34,227.61,45.63,26.83,4.28,3.106,8.156,1.181,2.124,0.180,-0.134,3.745,2.940,12.892,2.444,2.563,0.335,0.281,6.445,10.595,90.048,10.470,20.496,1.015,1.708,37.938,0.691,1.992,0.430,0.608,0.051,0.013,1.015,14.11,10.98,12.75,11.62,11.62,8.52,11.28,-0.3708,0.8907,1.0000,0.0522,-0.0071,-0.0044,0.0167,-3.6537,5.5286,8.4263,1.0000,-0.0006,-0.0265,0.0051,0.9599,-1.0415,-1.4909,-0.1166,1.0000,0.0029,-0.0296,1.0000,0.4277,-1.4728,-0.0133,1.1497,1.0000,-0.3221,-0.0073,1.0000,0.0085,0.0003,0.0000,-0.0003,1.0000
101018,92418,5410ECF7191E,091660-0247,44.51,11.32,14.55,334.58,47.19,26.65,3.69,0.494,7.111,0.930,2.989,0.122,0.013,3.849,0.374,12.861,2.528,5.606,0.495,0.306,6.918,1.176,85.815,9.889,28.401,7.449,1.025,36.361,0.030,2.117,0.561,1.010,0.026,0.043,1.391,8.99,11.18,13.96,12.39,7.74,13.65,12.60,-0.3367,0.8691,1.0000,0.0642,-0.0012,-0.0101,-0.0210,-3.5878,5.4032,7.8031,1.0000,-0.0002,0.0022,-0.0050,0.9240,-0.9851,-1.3942,-0.1224,1.0000,0.0013,-0.0161,1.0000,0.3310,-1.3553,-0.0023,1.1361,1.0000,-0.3133,-0.0119,1.0000,0.0072,0.0003,-0.0002,0.0000,1.0000
101018,92418,5410ECF71B9,091660-0171,43.62,11.09,8.27,431.62,43.70,28.15,4.41,2.256,6.699,1.160,3.374,0.508,0.132,2.771,2.600,12.553,1.975,6.052,0.083,0.317,5.727,7.274,85.761,9.481,27.686,0.551,1.008,32.018,0.845,1.928,0.433,1.172,0.169,0.122,0.972,16.96,10.92,13.72,12.96,77.41,20.68,11.63,-0.3129,0.9308,1.0000,0.0538,-0.0047,-0.0069,-0.0342,-3.5743,5.5277,6.1664,1.0000,-0.0003,-0.0006,0.0072,0.9448,-0.9883,-0.5668,-0.1331,1.0000,0.0287,-0.0462,1.0000,0.3935,-0.6829,-0.0054,1.1198,1.0000,-0.3528,-0.0091,1.0000,0.0097,0.0002,-0.0002,0.0001,1.0000
101018,92418,5410ECF72233,091660-0188,42.29,10.56,14.92,321.72,41.02,24.25,4.04,2.339,7.386,1.892,3.465,0.207,0.264,3.466,2.302,10.579,1.879,4.243,0.020,0.419,5.548,13.850,77.506,12.023,28.239,1.489,1.304,27.274,0.550,1.686,0.523,1.056,0.062,0.206,1.053,13.35,10.91,13.18,12.66,16.61,22.69,12.56,-0.3029,0.8798,1.0000,0.0565,-0.0065,-0.0244,-0.0127,-3.4815,5.4831,7.8029,1.0000,0.0004,0.0075,0.0587,0.9764,-1.0136,-1.4291,-0.1166,1.0000,0.0059,-0.0424,1.0000,0.7368,-1.4537,-0.0107,1.1545,1.0000,-0.3213,-0.0047,1.0000,0.0062,0.0003,-0.0001,-0.0002,1.0000
101018,92418,5410ECF746E4,091660-0002,46.12,11.98,14.82,334.67,47.00,26.10,3.83,2.407,6.232,1.461,2.649,-0.148,0.021,3.058,3.602,12.529,2.337,5.099,0.311,0.401,6.383,8.625,85.819,8.962,28.390,1.322,1.788,33.088,0.982,1.975,0.556,1.038,0.022,0.020,1.127,16.76,10.88,14.20,12.34,10.97,8.40,12.01,-0.3860,0.8946,1.0000,0.0709,-0.0018,-0.0085,-0.0056,-3.6105,5.6150,7.9422,1.0000,-0.0036,-0.0053,0.0355,0.9495,-1.0107,-1.4703,-0.1342,1.0000,0.0097,0.0047,1.0000,0.6831,-1.3974,-0.0006,1.1208,1.0000,-0.3550,-0.0088,1.0000,0.0071,0.0003,0.0000,0.0000,1.0000
101018,92418,5410ECF74B1,091660-0192,42.45,11.67,11.60,225.53,40.35,25.06,3.49,5.666,7.423,1.602,2.541,-0.102,0.282,4.002,6.378,11.186,2.017,3.170,0.273,0.332,7.252,18.106,83.860,11.750,19.105,1.801,1.115,33.022,2.167,1.746,0.473,0.633,0.077,0.212,1.319,18.03,10.75,13.02,11.97,16.68,28.78,12.50,-0.3457,0.9148,1.0000,0.0558,0.0009,-0.0129,-0.0910,-3.5431,5.8643,9.0810,1.0000,-0.0034,0.0013,0.0837,0.9379,-1.0692,-1.6794,-0.1209,1.0000,0.0183,-0.0802,1.0000,0.1942,-1.5847,-0.0237,1.1103,1.0000,-0.3594,-0.0207,1.0000,0.0065,0.0003,-0.0001,-0.0001,1.0000
101018,92418,5410ECF7556B,091660-0079,44.67,10.64,10.90,304.53,47.94,21.87,3.03,1.681,8.239,1.581,3.020,1.204,0.952,3.134,1.659,12.304,1.664,4.097,0.929,1.108,5.514,11.607,91.643,10.943,29.250,2.360,0.812,35.121,0.291,1.839,0.431,0.997,0.549,1.071,0.768,11.79,10.63,13.00,12.50,29.54,-241.49,10.86,-0.2373,0.8334,1.0000,0.0510,-0.0073,-0.0040,0.0745,-3.5469,5.1024,7.6911,1.0000,-0.0155,-0.0031,0.0743,0.9856,-0.9565,-1.1158,-0.1166,1.0000,0.0010,-0.0511,1.0000,0.6364,-1.2653,-0.0223,1.0947,1.0000,-0.3540,-0.0024,1.0000,0.0071,0.0003,-0.0004,-0.0003,1.0000
101018,92718,5410ECF7198F,091660-0135,47.04,10.21,10.50,367.76,38.51,31.62,3.30,1.373,8.622,1.590,4.247,0.483,0.578,3.800,2.349,15.434,1.860,6.127,0.443,0.634,6.418,9.253,100.161,10.996,27.214,1.099,0.893,36.608,0.447,2.330,0.522,1.575,0.368,0.151,1.120,13.53,10.81,13.68,14.19,44.12,21.73,11.96,-0.2275,0.8706,1.0000,0.0441,-0.0160,-0.0147,0.1004,-3.2994,5.0881,7.6877,1.0000,-0.0221,0.0092,0.0367,0.9002,-0.9051,-1.0255,-0.0895,1.0000,0.0267,0.1580,1.0000,0.3649,-1.3159,-0.0255,1.1928,1.0000,-0.3565,-0.0050,1.0000,0.0064,0.0002,0.0006,0.0001,1.0000
101018,92718,5410ECF71AA5,091660-0020,33.59,9.49,10.57,296.11,46.22,24.33,3.25,2.384,7.428,1.236,3.270,0.607,0.534,2.610,3.250,14.914,2.205,6.428,1.022,0.469,5.707,5.400,99.382,9.464,23.050,1.377,1.105,29.947,1.484,2.189,0.495,1.144,0.531,0.155,0.989,24.24,10.64,13.42,13.53,44.88,23.52,11.98,-0.2602,0.8195,1.0000,0.0539,-0.0019,-0.0057,0.0773,-3.2768,4.8373,8.6219,1.0000,-0.0008,0.0077,-0.0023,0.8254,-0.8281,-1.3396,-0.1127,1.0000,0.0199,-0.0065,1.0000,0.5128,-1.5455,-0.0178,1.1776,1.0000,-0.3497,-0.0092,1.0000,0.0067,0.0003,0.0001,0.0001,1.0000
101018,92718,5410ECF73DB4,091660-0225,45.13,10.65,10.91,290.39,46.49,28.00,2.48,5.234,10.272,2.022,6.016,0.898,0.168,4.329,6.694,14.989,2.229,5.769,0.366,0.205,6.122,13.295,98.791,12.216,31.287,1.564,1.080,41.348,2.730,2.472,0.567,1.703,0.255,0.060,1.133,23.17,11.25,13.59,14.03,23.88,15.58,11.84,-0.2430,0.9064,1.0000,0.0610,-0.0084,-0.0093,0.1004,-3.1590,5.6367,9.5822,1.0000,-0.0024,-0.0064,0.1085,0.8650,-0.9558,-1.6293,-0.1115,1.0000,0.0116,0.0512,1.0000,0.3067,-1.8278,-0.0476,1.1710,1.0000,-0.2357,-0.0115,1.0000,0.0071,0.0003,-0.0001,0.0000,1.0000
101018,92718,5410ECF74CB0,091660-0102,45.80,13.88,8.58,299.65,46.32,19.79,4.59,-0.030,12.296,1.092,3.222,0.608,0.258,4.200,0.806,21.481,1.853,4.862,0.898,-0.151,7.895,4.079,137.269,6.597,25.391,1.400,0.961,47.043,0.012,3.623,0.380,1.098,0.488,0.067,1.471,6.63,11.06,13.52,12.76,41.83,19.26,11.78,-0.2880,1.0275,1.0000,0.0410,-0.0011,-0.0150,0.0220,-3.3492,6.3500,10.4668,1.0000,-0.0011,-0.0038,0.0190,0.8633,-1.0544,-1.9961,-0.1512,1.0000,-0.0063,0.0388,1.0000,0.1447,-2.1455,-0.0434,1.1666,1.0000,-0.3507,-0.0052,1.0000,0.0040,0.0002,0.0000,0.0001,1.0000
101018,92718,5410ECF74CD1,091660-0119,43.71,10.37,10.87,392.82,44.90,32.13,2.86,3.290,10.262,2.188,5.770,0.446,0.232,3.333,3.567,15.522,2.694,6.197,0.030,0.112,5.300,4.093,102.748,13.167,34.059,0.918,0.574,23.269,2.231,2.557,0.641,1.734,0.066,0.006,1.117,40.26,11.18,13.90,13.64,25.98,10.72,13.05,-0.2027,0.9179,1.0000,0.0483,-0.0077,-0.0062,0.0063,-3.2515,5.5473,7.9459,1.0000,0.0060,-0.0010,0.0029,0.8598,-0.8987,-1.3660,-0.0855,1.0000,0.0177,-0.1105,1.0000,0.2098,-1.4829,-0.0480,1.2071,1.0000,-0.3993,-0.0115,1.0000,0.0118,0.0002,0.0001,0.0001,1.0000
101018,92718,5410ECF74F9,091660-0120,45.09,9.23,10.84,291.74,42.16,34.37,3.36,-0.134,16.392,1.838,5.271,0.403,0.305,3.610,0.756,32.307,3.601,9.448,1.175,0.091,8.158,-1.009,162.708,13.466,36.652,1.419,1.008,25.413,0.027,5.988,0.679,1.722,0.448,0.027,1.706,11.32,12.12,13.38,13.19,42.61,12.80,13.80,-0.2293,0.8511,1.0000,0.0350,-0.0087,-0.0145,0.0600,-3.3423,5.1279,10.4729,1.0000,-0.0015,-0.0046,-0.0178,0.9060,-0.8729,-1.9902,-0.1335,1.0000,0.0061,0.0785,1.0000,0.8183,-2.0996,-0.0538,1.1898,1.0000,-0.4309,-0.0152,1.0000,0.0069,0.0003,-0.0002,-0.0001,1.0000
101018,92918,5410ECF71750,091660-0098,43.65,10.96,8.65,370.38,45.40,27.88,3.41,-0.854,20.829,1.148,6.431,0.582,0.483,3.740,-0.252,35.641,2.532,8.871,0.377,0.258,8.649,-2.428,203.439,10.462,46.773,2.495,1.228,30.593,0.001,6.751,0.508,2.266,0.348,0.034,1.598,8.09,11.89,13.34,13.37,17.02,12.59,12.98,-0.2439,0.8648,1.0000,0.0461,-0.0088,-0.0227,0.0525,-3.6481,5.5321,9.3804,1.0000,-0.0041,-0.0002,0.0335,0.8754,-0.9352,-1.3864,-0.1210,1.0000,-0.0056,-0.0355,1.0000,0.9807,-1.7839,-0.0437,1.2322,1.0000,-0.2666,-0.0022,1.0000,0.0061,0.0003,0.0000,-0.0001,1.0000
101018,92918,5410ECF7186F,091660-0016,44.39,10.86,10.87,332.53,47.55,32.68,2.91,-0.512,15.115,1.948,3.866,0.638,0.082,5.333,-0.581,20.611,2.268,4.893,0.872,-0.254,7.398,-1.418,120.391,15.274,28.813,1.583,1.002,50.248,0.001,3.601,0.603,1.123,0.559,0.014,1.111,8.52,11.38,12.94,12.23,39.89,11.23,10.68,-0.2282,0.8839,1.0000,0.0381,-0.0016,-0.0115,0.0554,-3.5716,5.6855,10.0741,1.0000,0.0029,-0.0004,-0.0525,0.8577,-0.9065,-1.5631,-0.1523,1.0000,0.0032,-0.1551,1.0000,0.3684,-1.8808,-0.0362,1.2944,1.0000,-0.2598,-0.0026,1.0000,0.0089,0.0001,0.0001,0.0001,1.0000
101018,92918,5410ECF718B7,091660-0106,45.93,12.11,10.03,327.70,46.60,26.40,3.03,-0.114,15.283,2.041,3.074,0.817,0.335,4.391,1.086,28.133,2.026,5.223,0.724,0.798,9.164,3.328,168.430,11.970,30.323,1.462,1.812,41.581,0.007,4.782,0.673,1.135,1.039,0.283,1.695,5.80,11.16,14.12,12.19,132.75,28.06,12.42,-0.2863,0.8769,1.0000,0.0303,-0.0069,-0.0158,0.0301,-3.5155,5.6814,8.3784,1.0000,-0.0124,0.0028,-0.0113,0.8607,-0.9121,-1.3384,-0.1384,1.0000,0.0184,-0.0300,1.0000,0.3138,-1.6056,-0.0380,1.2665,1.0000,-0.3610,-0.0051,1.0000,0.0068,0.0002,-0.0001,0.0000,1.0000
101018,92918,5410ECF71CC4,091660-0044,45.63,11.19,8.65,346.48,42.53,20.26,3.89,1.107,24.528,1.881,3.796,1.064,0.842,5.512,5.107,39.783,3.137,5.405,0.920,0.677,11.987,16.639,230.268,17.517,31.585,3.971,1.027,39.753,0.328,7.899,0.752,1.316,0.266,0.460,2.355,9.66,12.02,13.02,12.56,14.43,45.70,13.28,-0.4164,0.9241,1.0000,0.0323,-0.0087,-0.0041,-0.0345,-3.3312,5.6463,9.6950,1.0000,0.0007,0.0028,-0.0074,0.8140,-0.8999,-1.4286,-0.1632,1.0000,0.0003,0.0576,1.0000,0.5139,-1.8310,-0.0440,1.2805,1.0000,-0.2281,-0.0384,1.0000,0.0078,0.0002,0.0002,0.0004,1.0000
101018,92918,5410ECF7242E,091660-0187,40.90,11.44,9.42,318.48,41.84,22.91,3.56,1.227,14.274,1.594,2.961,1.830,0.014,4.522,2.171,24.853,2.182,5.000,1.319,-0.194,8.904,4.494,152.441,11.237,29.216,4.002,0.569,54.529,0.347,4.101,0.492,1.102,0.688,0.003,1.455,13.36,10.96,12.98,12.17,20.11,7.93,11.36,-0.3613,0.8310,1.0000,0.0364,-0.0177,-0.0210,-0.0224,-3.5574,5.5362,9.6663,1.0000,-0.0056,-0.0111,-0.0088,0.8461,-0.9558,-1.5117,-0.1537,1.0000,0.0201,-0.0878,1.0000,0.3728,-1.8091,-0.0533,1.2246,1.0000,-0.3082,-0.0059,1.0000,0.0067,0.0002,0.0002,-0.0001,1.0000
101018,92918,5410ECF73624,091660-0209,46.07,11.13,9.87,359.19,54.40,22.25,3.63,-1.129,14.219,1.236,3.509,0.213,0.305,3.737,-0.060,28.074,2.014,5.432,0.539,-0.086,8.466,-1.117,166.257,10.742,31.509,0.840,1.094,36.631,0.001,4.743,0.520,1.325,0.193,0.095,1.548,6.59,11.18,13.11,12.55,28.58,20.64,12.44,-0.2400,0.8271,1.0000,0.0435,-0.0123,-0.0063,0.0581,-3.4905,5.4689,9.4357,1.0000,-0.0031,0.0029,0.0301,0.8870,-0.9075,-1.4087,-0.1715,1.0000,-0.0001,0.0768,1.0000,0.3995,-1.7974,-0.0462,1.2125,1.0000,-0.2930,-0.0024,1.0000,0.0060,0.0002,-0.0001,-0.0002,1.0000
101018,92918,5410ECF7363E,091660-0210,43.43,11.83,10.70,331.73,47.27,30.68,4.29,0.060,14.238,1.054,3.221,1.055,0.318,4.136,1.827,28.394,2.794,6.320,1.113,0.748,9.474,2.568,157.866,12.394,30.576,1.509,1.168,46.866,0.036,4.945,0.541,1.476,0.183,0.267,1.718,8.15,11.46,12.70,13.09,20.28,31.24,12.07,-0.3508,0.9449,1.0000,0.0482,-0.0076,-0.0185,0.0230,-3.4796,5.9205,9.9682,1.0000,0.0000,-0.0037,0.0089,0.8856,-0.9435,-1.7427,-0.1650,1.0000,0.0001,0.0249,1.0000,0.4695,-1.8928,-0.0368,1.2340,1.0000,-0.2995,-0.0059,1.0000,0.0077,0.0002,0.0001,0.0001,1.0000
101018,92918,5410ECF7482E,091660-0021,40.00,12.02,12.53,320.81,44.42,27.97,3.48,-0.339,17.771,2.203,3.159,1.329,-0.024,5.680,0.132,27.654,2.722,4.700,0.592,0.344,9.475,-1.142,157.350,13.858,28.598,2.294,0.935,49.777,0.003,4.878,0.706,1.100,0.626,0.008,1.722,8.01,11.50,13.61,12.14,33.81,9.15,12.04,-0.2391,0.9263,1.0000,0.0347,-0.0156,-0.0114,-0.0344,-3.5880,5.9660,9.2345,1.0000,-0.0070,0.0089,-0.0161,0.8671,-0.9587,-1.6236,-0.1619,1.0000,-0.0077,-0.1320,1.0000,0.3586,-1.9072,-0.0447,1.2604,1.0000,-0.2841,-0.0030,1.0000,0.0078,0.0002,0.0000,0.0001,1.0000
101018,92918,5410ECF749C3,091660-0182,46.96,12.99,9.41,348.18,48.39,20.99,3.56,-0.636,20.262,1.561,2.921,0.666,0.343,4.726,-0.057,35.866,2.728,5.649,0.685,0.335,10.429,-1.685,219.398,12.412,30.758,1.306,1.258,47.210,0.001,6.577,0.554,1.304,0.357,0.088,2.038,7.20,11.54,12.88,12.53,27.57,18.98,12.61,-0.2585,0.8921,1.0000,0.0349,-0.0095,-0.0240,0.0469,-3.6075,5.5648,9.5566,1.0000,0.0011,0.0102,0.0300,0.8963,-0.8309,-1.4713,-0.1685,1.0000,0.0127,-0.0561,1.0000,0.3997,-1.7735,-0.0586,1.2614,1.0000,-0.3076,-0.0023,1.0000,0.0083,0.0002,0.0001,0.0004,1.0000
101018,92918,5410ECF74E96,091660-0124,19.91,13.15,11.00,338.79,40.40,19.30,2.95,0.528,13.572,1.933,3.226,1.550,0.657,4.201,-0.251,22.129,2.168,4.610,1.759,0.317,7.824,2.893,132.225,11.306,27.310,2.743,1.243,50.120,0.002,3.592,0.595,1.077,1.423,0.298,1.251,5.48,10.99,13.68,12.24,55.06,32.91,11.17,-0.4115,0.8727,1.0000,0.0374,-0.0004,-0.0143,-0.0206,-3.6730,5.5549,8.8802,1.0000,-0.0048,0.0094,0.0150,0.7719,-0.8880,-1.4307,-0.1519,1.0000,0.0007,-0.0974,1.0000,0.4511,-1.6749,-0.0408,1.3149,1.0000,-0.3530,-0.0053,1.0000,0.0085,0.0002,0.0004,-0.0001,1.0000
